id,leiden_label,infomap_label,tsne-one,tsne-two
34954,2,0,15.91139,30.089603
34959,2,0,-19.072166,28.984844
85521,0,0,10.889925,-8.5231695
34962,1,1,22.158854,52.468502
34969,0,0,-14.969133,-8.433122
34994,2,0,-10.689743,17.43901
160848,1,0,8.986173,16.556028
35016,0,0,-31.694347,-36.858932
121699,0,0,9.112871,-11.499005
35022,2,0,-18.02374,14.138238
85646,1,1,38.611214,46.983093
121740,0,0,-1.1656568,-35.360718
160930,2,0,-23.008703,12.231868
121825,0,0,8.431981,-5.369038
85739,1,0,16.888132,3.6523778
85758,1,0,25.779476,-3.9841619
161005,1,1,18.956953,53.684406
161006,2,2,-18.118238,39.942387
35099,0,0,-11.429207,6.044814
161007,2,2,-27.3284,43.153923
161010,2,0,-12.320191,31.56114
161011,1,0,16.805988,33.1482
121906,0,0,-7.9070706,-22.062735
161012,1,1,18.378698,48.624325
161013,1,1,36.606075,46.188232
161014,2,0,-24.645111,38.24437
35147,2,0,-31.83216,24.61791
85891,1,0,18.085672,17.086422
35152,0,0,-17.488283,-4.6180725
85909,0,0,0.640878,-29.70361
35172,1,3,44.92731,20.537313
35200,-1,-1,19.133938,-25.954151
85974,2,-1,-25.485918,40.64664
85977,1,-1,32.268364,-6.3765535
85995,0,0,8.168708,-36.45276
161193,2,2,-24.476742,48.534172
35248,0,0,-4.7891107,-12.945249
86100,0,0,-5.820547,-10.665346
161266,2,2,-22.799349,49.55403
161274,0,0,3.500962,-8.622247
122265,0,0,-2.2825742,5.3042684
161279,0,0,-17.635725,-24.944456
161388,0,0,32.832806,-25.720636
122449,0,0,8.33796,-43.49443
35416,1,0,13.844305,1.0659858
35419,0,0,-23.76122,-34.46362
35422,0,0,1.5074636,-35.57058
86401,0,0,5.8581986,0.5519574
35428,1,0,15.250668,-12.783338
86461,2,0,26.192907,0.4587071
86464,0,0,-29.142761,-2.2475023
35458,2,2,-34.79713,46.03087
122554,0,0,5.68174,-47.7714
86472,2,0,-20.509706,5.306236
86474,2,0,26.106497,3.2868397
122580,0,0,-11.005045,-44.73528
122622,-1,-1,-5.787424,-35.130516
35492,-1,-1,13.971529,-14.248625
122623,0,0,-31.505814,-36.75365
35498,1,1,21.438211,38.676765
122712,0,0,-16.935333,-36.877796
35543,0,0,-17.886099,-37.130497
122737,1,1,21.692692,55.439964
161662,1,3,44.05147,23.460993
161682,0,0,-11.850535,-0.90653735
86683,0,0,-19.7188,-24.044872
86687,0,0,7.475249,-12.978996
86692,0,0,-27.89484,-30.92162
122882,2,0,-2.8223224,22.758963
35646,0,0,23.53564,-6.1734433
86798,1,0,26.057009,16.384905
122913,-1,-1,32.96603,-20.123573
86824,1,0,19.938322,12.676526
122976,0,0,-2.607449,-25.619808
35704,0,0,-18.199823,-0.982902
86891,0,0,-21.006098,-11.8502865
35715,1,0,26.926077,-3.6522188
86929,0,0,-9.817869,-7.589448
86930,0,0,2.203035,-19.324991
86939,2,0,-30.389177,24.239426
123091,2,0,-7.727286,21.216743
35769,0,0,-9.929111,-14.51311
123173,0,-1,-9.664968,-50.767952
87080,0,0,-20.752129,-1.7517097
35800,2,2,-19.623857,50.407417
123300,0,0,-13.239953,-26.533863
35860,0,0,26.262987,-5.269503
123308,2,0,-2.6678383,17.966105
35870,1,3,39.232563,13.598781
123331,0,0,-24.290268,-26.01081
35876,0,0,-28.0305,-35.242783
87314,0,0,5.457064,-8.477311
123454,1,0,23.82039,-10.972698
87328,0,0,-30.275644,-8.075195
35940,1,0,15.665325,-14.275294
162236,0,0,-13.355102,-29.231794
35972,2,2,-31.95554,33.928757
123525,0,0,-35.636528,-32.1713
123526,0,0,11.92389,-32.180668
123552,0,0,1.4163083,7.419267
87466,2,0,-24.402943,12.522782
162354,-1,-1,34.190643,-17.71614
36036,0,0,-4.356415,0.42503
87545,0,0,-12.571967,-0.21627396
87595,1,1,14.411102,50.33466
123741,2,0,-33.640263,29.538483
36095,0,0,-31.476227,-19.738562
123782,1,0,14.267053,-4.0318794
87686,0,0,-27.791136,-26.72337
36124,0,0,1.0550308,-6.799642
36154,2,0,-0.1738492,33.112213
87772,1,0,30.016026,20.316175
36180,2,2,-30.908592,52.78105
36181,1,0,27.654503,19.929638
162608,2,2,-22.581987,34.376694
162614,2,0,-29.984251,22.772938
162616,2,2,-29.809631,47.475845
123961,1,0,29.944788,-1.6147264
36216,2,0,-0.1645334,33.49427
36219,1,3,34.98687,16.889023
162659,0,0,17.990604,-35.47051
36223,0,0,-9.201687,-14.686672
36239,1,1,15.752294,52.80073
36265,0,0,9.976648,-28.79449
157120,2,2,-29.922,44.24253
32795,0,0,-13.630604,-4.9501657
157159,0,0,28.589163,-25.071493
81012,1,0,17.633059,12.543984
32827,1,0,32.734173,-16.671457
32837,-1,-1,13.767566,5.516371
32841,2,0,-2.5525336,19.33313
32842,0,-1,-15.297671,-55.185944
32849,1,1,15.88109,36.791187
32852,2,0,-11.707429,15.218572
157242,0,0,2.1971447,17.245913
32865,2,0,-15.422642,20.146944
81091,2,0,-21.733421,14.557532
32892,0,0,-11.680013,-40.761555
32893,0,0,-11.082979,-8.459143
32895,0,0,-21.944296,-9.251388
32902,-1,4,1.7781018,-57.90468
117021,2,0,27.290909,4.192245
32914,0,0,-12.412698,-0.3530823
81193,1,0,17.275364,32.902153
32920,2,0,-11.957669,25.700584
32925,1,0,13.95342,31.857782
32926,2,0,-3.8176327,31.11432
157412,2,2,-29.84364,48.646725
157518,0,0,-4.697189,1.8185457
33012,1,3,28.013378,17.843918
33019,0,0,0.20943642,-38.387947
117183,0,0,-18.551823,-8.324253
33055,2,0,-27.694807,22.287691
157629,2,0,-5.864404,22.151056
81383,0,0,-27.093872,-25.71604
157669,0,0,-16.573252,-24.863997
33103,0,0,-24.196045,-21.891129
81415,2,2,-28.895693,45.096115
33114,0,0,-23.663113,-21.08265
117321,0,0,-21.373686,-16.000511
33127,1,1,21.477434,46.252544
157773,1,1,23.705172,47.747128
33130,0,4,17.47444,-30.697542
81485,1,1,31.054848,1.9602712
81539,2,0,-20.799013,35.054432
81582,0,0,-1.5986726,-14.978617
33163,0,0,-4.365259,-4.0938272
81627,2,2,-38.259045,44.86362
81641,0,0,-36.17579,3.5610867
81651,0,0,-13.909713,-33.275345
157931,0,0,9.626876,1.3782747
81660,1,3,40.18403,13.464595
117572,0,0,13.170755,-27.643368
157967,0,0,5.9484076,6.135742
81757,0,0,-5.8871436,-17.955086
81760,1,0,30.612381,-3.1299627
33209,0,0,1.0965236,20.189693
33220,0,0,4.6198826,-11.731853
158058,0,0,-25.261478,-25.49352
117761,0,0,-3.7384536,-9.232126
117777,2,2,-13.637975,37.137733
33255,-1,-1,16.68737,-30.428331
117813,2,-1,-18.176453,24.212036
33283,0,0,17.252153,-2.822303
81954,1,0,22.037266,23.507208
33292,2,0,-30.749418,11.472153
33298,2,0,6.1411347,9.272313
117922,1,1,22.30266,53.801346
33324,1,1,26.284018,36.860847
82048,0,0,-3.6265652,-13.849763
117985,0,0,6.2123265,0.28887627
82091,0,0,9.125785,-7.6728687
82100,1,0,28.092842,15.956035
158274,-1,-1,27.917404,-7.273139
33347,0,0,-4.3359733,-32.639282
33367,0,0,-15.690192,-27.012589
33383,1,0,25.966911,17.916271
33398,1,0,18.343678,12.7565775
33402,0,0,-3.0507264,-4.9925656
82296,2,0,-17.278246,22.671299
33432,0,0,-13.762558,-14.20027
82341,0,0,-25.909206,-3.2098086
33445,2,0,-6.1375885,11.768984
118347,-1,4,16.491953,-39.247326
158487,0,0,2.2349684,-6.297682
118358,1,1,27.493645,37.83645
118366,0,0,-27.207823,-16.877312
33469,1,0,13.153096,9.459231
118459,1,0,31.198927,-18.814928
82547,2,0,-14.105902,25.983852
118496,0,0,-22.387512,-34.599136
33509,1,0,21.392685,-1.3920823
158606,0,0,-2.8304126,5.969047
118529,1,0,7.6264524,8.647439
82584,2,0,1.4610234,16.972101
33529,0,0,-9.217149,8.344773
33532,2,0,-28.556684,20.727219
33570,0,0,16.404068,-24.115747
118678,0,0,-2.9830775,-43.02303
33602,0,0,1.2811277,-39.801434
118753,0,0,7.870956,-1.095006
158837,2,0,-1.4497976,-7.4091225
33664,0,0,7.4160748,0.6597381
33668,1,1,19.103142,36.66469
33687,0,0,-24.050657,-24.568178
33690,2,2,-34.317337,45.652405
158895,1,1,33.405273,40.334896
158901,1,1,21.887169,53.722157
33707,0,0,-15.140509,-3.4083376
33711,1,3,47.897118,22.74001
83013,2,0,1.9197006,24.276915
33726,1,1,21.266277,40.132195
33730,0,0,-9.051015,-11.559326
119105,1,-1,31.458223,-6.5078425
83118,0,0,-17.323296,3.6030571
33783,1,0,30.066006,16.174017
33786,0,0,-24.39843,-31.63563
83211,0,0,-13.607907,-18.659908
119246,0,0,1.5251818,-33.87049
119247,1,3,37.035675,15.457427
83245,1,0,18.940563,11.922976
83253,1,0,24.583876,8.874465
83287,1,0,12.972452,-1.648295
119321,2,2,-28.868206,38.536064
83348,2,0,-37.366882,31.330154
159202,1,1,27.668043,38.359417
83363,1,3,46.429882,21.763351
33909,0,0,6.074425,-38.15033
33910,1,3,33.403656,12.581903
33914,0,0,-19.309086,-11.647546
33917,1,3,39.178196,22.497091
33928,0,0,-19.411955,-21.614916
33932,1,3,48.009388,20.33602
33938,1,0,17.634909,30.414555
33963,0,0,20.961992,-10.646796
33994,-1,-1,33.26451,-22.311739
83602,1,3,36.284065,16.259548
119677,1,0,16.618988,21.69685
83656,0,0,9.048929,-5.418962
83699,2,0,-27.579582,26.05031
83705,2,0,-13.835776,12.667615
159445,-1,-1,-21.925932,-54.885696
83718,0,0,-23.861137,1.35105
34062,-1,-1,29.82236,-22.916695
83761,0,0,17.068424,3.792634
159481,0,0,-23.552517,-19.372328
119822,2,-1,-10.663603,22.824688
119823,-1,-1,-10.446475,13.108657
159579,0,0,-25.70555,-13.545639
119927,1,0,20.335215,4.488155
159606,0,0,26.168774,-6.728893
34158,0,0,-26.687935,-0.78859407
34180,0,0,-19.347162,-38.758694
34187,2,2,-26.10239,53.46866
34188,0,0,-14.324063,-49.95443
34189,1,1,19.59707,54.10191
84098,1,1,31.683865,3.69256
34220,0,0,-34.765495,-28.896914
34221,0,0,-11.27325,-4.199852
34222,0,0,5.897147,-30.439137
34223,2,2,-24.410492,51.2262
34232,0,0,-14.794677,-30.953833
34233,0,0,0.7012223,-41.417053
84160,2,0,-13.44947,27.409975
84166,1,0,20.83834,6.4907227
34254,0,0,-12.362589,-44.016132
84193,0,0,-14.141785,-19.200005
34260,0,0,-1.7442577,-48.565838
120235,0,0,-28.135826,-13.960596
84222,1,0,13.86757,-10.87249
84229,1,3,31.014662,25.620394
34269,2,0,-11.18111,39.66038
34272,2,0,-24.552078,6.9286757
84297,2,0,-27.402987,35.072
159878,0,0,-16.42852,-32.171505
84349,2,0,-27.659903,34.0556
120399,1,3,43.148243,23.277933
113010,2,2,-26.877151,53.98276
30673,2,0,-20.10181,22.434881
30690,0,0,3.6212726,-17.61718
77592,1,0,22.812351,10.806975
77593,0,0,-17.451208,-10.06803
113087,1,0,18.321577,31.293663
30699,2,0,-9.363021,23.59393
30705,0,4,7.2343364,-51.077408
30706,0,0,-23.628565,7.239302
30708,0,0,15.048588,-50.693188
154335,1,1,39.38372,45.156097
154347,0,0,-7.084851,2.839965
113138,0,0,-25.015514,-18.699213
77687,-1,-1,38.481598,-23.264933
77693,0,0,-7.8559175,-8.138193
77728,1,3,36.64481,16.341675
30768,2,0,-11.768321,17.04644
113256,2,0,-32.137325,24.27581
77773,2,0,-12.437527,16.03284
154436,0,0,-6.3621755,5.018158
154455,1,0,22.082914,19.689442
154456,0,0,-19.003855,-31.335037
77821,0,0,-22.023287,-19.447449
30832,1,0,17.823797,15.248048
77898,1,1,18.45288,51.644855
77899,0,-1,1.4175974,-44.296432
77923,-1,-1,9.495682,-33.969486
77933,2,2,-19.008839,38.679787
77935,2,2,-29.140522,47.828224
77938,0,0,-14.780374,-32.12893
77942,1,0,17.891293,29.540926
77961,2,2,-35.968937,44.90883
78004,2,0,3.929599,11.747256
30906,2,2,-33.5409,40.212154
30917,2,2,-28.529888,49.806114
78033,-1,-1,34.221943,-20.936378
30924,1,1,13.699335,38.78051
30932,-1,-1,14.851109,-52.65592
113572,1,0,30.090754,1.1856956
113581,2,2,-33.270226,42.034225
30948,1,1,18.504463,40.190617
78102,2,0,-25.687275,16.459372
30965,0,0,-19.947935,-14.345359
78152,0,0,12.107459,-7.7673683
30986,1,0,23.05266,12.6855755
78175,0,0,-30.011723,-11.274802
78181,0,0,-15.595528,0.18462075
31014,1,1,14.012145,39.95197
31021,0,0,-12.157633,-0.95495415
31029,0,0,6.9201207,3.986651
113773,2,0,-26.67855,28.024012
31042,1,0,14.884361,-1.7619809
31059,0,0,-0.56163764,13.754238
78333,2,2,-26.927153,38.48783
78335,2,0,-11.094032,36.404953
154872,1,0,14.508826,28.157896
78362,0,0,-14.022205,-16.08033
78384,2,2,-33.27872,40.616974
31125,2,0,7.0846944,19.061
154955,1,3,40.97972,13.550126
78485,-1,-1,-9.64858,-19.657038
78519,1,1,30.983028,2.0252407
78553,1,0,32.239357,11.964434
78565,0,-1,-2.7310894,-21.4906
78583,1,1,35.416912,41.238754
31219,1,1,28.908123,14.078323
78649,0,0,11.292583,-17.30309
78650,0,0,-2.6801727,-8.722219
78651,0,0,-2.2007036,-8.304446
31245,0,0,-9.688478,-36.23099
155102,-1,-1,-22.665226,-24.392696
78665,1,0,26.96358,-2.347832
31251,2,2,-34.58678,45.82373
31267,1,3,35.183464,15.971303
78732,-1,4,12.159529,-39.108875
114271,0,0,-3.954457,-18.149296
31281,1,0,31.471287,3.9443102
114298,1,1,20.380302,44.203003
31293,0,0,-7.820267,-31.610155
155208,0,-1,-0.011886986,13.666716
31326,0,0,-29.595793,-3.0085356
155231,0,0,-28.032595,-32.0724
155254,0,0,-2.8109972,-3.3903728
114471,0,0,2.1492636,-22.645739
114475,0,0,-23.557392,-31.755106
31354,0,0,-19.924833,-25.740631
114479,0,0,-1.333365,3.8103418
31355,0,-1,2.115594,-24.445084
155339,1,0,3.0397816,15.000511
155364,1,0,31.979603,-19.485884
79021,-1,-1,30.862732,-22.891714
155392,2,0,-19.26006,32.36808
114676,0,0,3.508931,-3.9076598
79123,0,0,-22.046814,-8.6672535
31512,0,0,-14.680579,0.41420564
114744,0,0,-14.851917,2.4683986
31516,2,2,-36.248997,42.42005
79190,0,0,0.37624964,-16.509464
114776,0,0,-12.036077,-13.347716
31528,0,0,30.763697,-20.174736
114829,0,0,-13.278367,-29.225616
79244,2,0,-8.346997,28.903414
31559,0,0,5.1604967,-11.71669
79288,0,0,-22.482431,-24.603065
114890,1,1,10.240518,49.28949
31589,0,0,-10.31879,-1.404109
79309,-1,-1,-6.0391164,29.66315
79318,0,0,-27.336672,-17.33877
79323,1,1,23.339415,38.69514
79355,1,0,29.568647,-3.6376367
79379,0,0,-19.38477,-20.594223
155633,0,0,-4.594172,-24.06994
79399,1,3,39.28454,21.707743
31660,2,0,-23.092035,4.672377
31661,0,0,-16.632902,-1.7846074
155730,0,0,-12.370028,-19.106256
79519,0,0,9.883939,-19.279518
31701,0,0,-15.753195,1.2951783
79544,2,0,-8.455321,42.96768
115130,2,0,-11.758521,29.91338
31715,1,0,13.234457,10.97648
115200,1,1,30.490484,21.830034
31755,0,0,7.6803417,1.4128513
79643,0,0,-6.3164697,-48.61326
115264,2,2,-34.07037,47.17563
115265,2,0,-13.619557,15.181233
79731,1,0,18.727304,11.718618
79750,0,0,-22.800575,-6.62362
79779,0,0,11.076834,1.97068
31791,2,0,-15.493274,26.417046
79801,1,1,20.006676,36.415382
31811,1,0,18.1172,34.74387
31817,0,0,-3.5990698,-28.518322
115441,0,-1,11.943194,-37.836952
115458,0,0,1.9121561,-19.22445
31852,0,0,-23.139544,-34.540974
79923,0,-1,18.766314,-19.229855
79924,0,0,-12.717494,-15.880178
79926,1,0,10.564387,7.736171
79929,2,0,-22.729406,-1.0181143
79938,2,0,-11.375989,21.186308
79939,0,0,-10.285493,-2.0354016
31882,1,3,32.834354,10.886842
79985,0,-1,14.708345,-17.286152
32068,1,3,36.85227,19.20527
32094,0,0,-23.903893,3.6316278
32109,2,2,-21.068663,45.2953
80099,1,0,19.974464,-0.9999569
80101,1,3,39.978397,13.500103
80103,0,0,-3.9710345,-2.2746236
80112,0,0,-12.08002,-10.657877
80114,1,3,39.69371,21.968018
32165,0,0,4.812166,-4.0545583
156259,2,2,-30.155241,36.674732
80140,1,3,36.54685,2.9971805
80174,-1,-1,23.095652,5.139414
115713,0,0,11.484953,-37.98381
32234,0,0,-6.523417,-27.638035
32241,0,0,2.6819189,-2.9306142
115781,0,-1,-6.345525,-58.48496
32295,2,0,-5.2726984,6.7525597
80484,0,0,4.790969,3.321929
80487,0,0,24.437754,-5.154278
80499,0,0,-1.6793983,-44.882793
80541,1,0,34.536633,0.7670162
80550,1,0,22.185272,-0.18994278
80588,-1,4,13.213241,-33.330868
156634,1,1,17.953363,45.328987
32435,0,0,-15.779299,-14.912116
116142,1,0,5.430747,25.73612
156665,1,0,27.881018,-4.2386923
32467,1,0,26.691921,10.184042
116208,0,0,-23.888594,-13.530189
32477,0,0,-20.555285,-27.749777
32481,0,0,-29.402496,-26.221357
32529,-1,-1,20.547003,-22.199816
156770,2,2,-26.451345,36.894894
80792,2,0,22.77201,-4.539654
80820,1,1,32.31341,35.70372
156896,0,0,-23.122095,-17.198246
80859,0,0,-11.66079,-51.489998
80886,0,0,-15.927217,-30.244743
32659,1,1,19.308523,46.922565
80916,0,0,-11.801396,-24.649939
156944,0,0,1.023557,-4.3570604
156945,2,0,-33.433006,29.778933
116632,0,0,-26.481092,-41.604336
116635,1,3,41.104343,18.204004
80937,2,0,-4.8797083,16.72424
116678,0,0,-24.453657,-19.905428
32725,0,0,6.1432285,-9.235195
116725,1,0,18.12605,18.791145
32744,0,0,-11.022023,-21.406994
80970,2,2,-18.181585,39.972588
116771,1,1,39.37272,43.875977
32763,0,0,-0.8144514,-29.600283
32765,1,3,41.351418,13.365952
80983,0,0,-28.594755,-9.485517
73867,1,0,29.498478,-2.5654767
29178,0,0,-21.13813,2.8571374
73976,2,2,-33.206715,42.326286
74069,-1,-1,24.061874,-7.8529873
74077,0,0,22.20897,-6.8506103
74168,0,0,-13.146524,0.8080371
29287,0,0,-10.764605,-32.88276
29300,2,0,-12.433919,19.73646
29309,0,0,9.669193,4.4177947
74220,-1,-1,-2.8587444,-3.5930328
29332,0,0,-17.448687,-8.148711
29340,2,2,-33.55107,46.53617
29343,2,0,-32.516502,32.96128
74311,1,0,34.02464,10.979134
29354,-1,-1,15.850363,-32.74095
74313,0,0,-20.093605,-27.775543
74323,0,0,-27.540804,-15.653442
74344,1,1,19.262243,35.1591
29402,1,0,16.924896,16.044533
29412,-1,-1,16.893642,-15.577743
75109,1,0,26.770845,32.139793
75123,1,1,32.11215,44.37377
29463,0,0,-0.10236535,1.10243
75187,1,3,42.734486,20.421818
29488,0,0,-3.7998586,3.2899976
75239,-1,-1,-3.138792,-61.559937
75252,1,3,39.435852,20.913733
29542,0,0,-12.73605,-26.994555
75326,0,0,-16.444592,-20.695143
75373,2,2,-18.947817,27.50102
75374,0,0,-9.84394,-5.6163087
75391,1,-1,31.117365,-7.0806403
75425,0,0,0.92138356,0.069178484
29565,1,1,22.30644,42.688686
29571,1,3,39.133827,19.611506
29573,1,1,18.930428,44.71851
75481,0,0,13.388328,-0.23021117
75493,2,0,-18.836218,16.051224
29593,1,3,32.356716,15.704522
29628,2,0,-26.10175,11.423227
29632,0,0,-17.781706,-7.5346093
29642,2,0,2.648663,25.271042
29675,0,0,-19.618563,-26.99781
29687,0,0,-30.593948,-2.6389587
29688,2,2,-20.915264,39.282104
75694,0,0,-20.99538,-18.793598
75707,0,0,-20.474663,-6.603732
75716,2,0,-22.452238,20.398153
75734,2,0,-12.023259,15.406794
75739,0,0,-11.659552,9.006413
75754,0,0,10.067731,2.012371
29780,2,0,-24.773584,30.151236
29799,1,1,17.79817,46.646008
29869,2,2,-45.034584,36.486427
75991,0,0,9.528897,-8.884613
29919,1,1,32.29448,38.338623
76107,2,0,5.8474083,12.434967
29944,2,-1,5.3536434,24.723831
76146,2,0,-29.504309,28.547915
29950,2,0,-21.98357,29.039381
76205,1,0,24.654963,21.803082
76208,1,0,10.867871,6.5257087
76209,2,0,-0.32007036,15.822707
76213,2,2,-34.27825,48.328003
30014,1,1,17.127342,43.955036
76276,2,0,3.3528616,23.001041
30017,0,0,-20.590012,-20.584253
30022,2,2,-19.712933,39.937412
30023,1,-1,-13.430764,41.059856
76333,1,1,17.136267,41.793686
76350,2,0,-11.11817,20.655577
76381,2,2,-34.39037,48.26229
76440,0,4,11.684666,-44.95275
30119,0,0,-7.444749,-14.425306
76474,2,0,27.821901,-0.50466716
76517,0,0,-7.465887,-54.035175
76531,0,0,-12.2927065,-21.881674
30163,0,0,14.302967,-15.288103
30181,2,2,-24.880684,31.934464
30187,2,0,-32.929462,29.986395
150136,2,0,-1.6487656,11.204343
150167,1,0,23.872253,-11.0489235
150313,2,0,2.523664,33.62027
150613,0,0,-25.933289,-19.905453
150657,0,0,17.15632,-4.6184344
150689,1,1,19.284348,38.502052
76751,0,0,-25.173399,-23.171764
76759,1,1,27.641932,32.978905
150968,1,0,18.272287,-1.296429
150992,1,3,48.690075,18.578917
151017,2,0,1.8689507,22.738531
151022,2,0,-24.218231,15.098634
76788,1,-1,48.12711,23.559458
76791,0,0,-22.601389,8.941741
151144,0,0,-7.9855847,-7.538568
151180,1,1,14.144398,50.2685
76858,1,0,11.655172,5.1686077
151395,2,0,-7.784931,11.280295
151474,-1,-1,31.439823,-22.216589
110094,1,1,37.17294,42.670914
110276,2,0,-23.555975,18.01494
110291,0,0,-26.810453,-7.747311
151781,1,3,45.934948,18.988953
151858,2,0,-22.5318,24.624626
110474,1,1,23.887737,46.14961
151876,-1,-1,10.853667,-54.88907
110569,0,0,-0.5463818,2.7261937
152045,0,0,2.1459064,9.723242
152195,0,0,-10.334378,5.805269
110897,0,0,-3.3706028,-39.61322
76983,2,2,-36.558884,41.919033
110998,2,2,-45.02482,34.13596
111152,0,0,10.562581,-4.1590304
111213,2,0,-12.99241,44.564304
152372,2,0,-10.538478,2.9771874
111376,2,0,-27.389833,22.008146
111422,1,1,33.986294,43.39528
111426,1,0,20.377258,25.76878
111470,0,0,-15.147341,-22.76095
152580,0,0,-8.068903,-7.0726824
30413,-1,-1,19.162256,-37.32327
111540,1,1,27.253717,22.17039
111539,0,0,10.338417,-3.6617632
152668,2,0,-22.001709,25.22787
111650,-1,-1,26.497063,-10.113648
77064,1,1,29.496044,32.972103
30423,-1,-1,-1.9358371,-29.827538
111784,0,0,4.3427505,-6.882454
111836,-1,-1,44.226963,-4.136016
153020,2,2,-24.43001,44.68766
153025,0,0,14.320572,-15.282579
111973,0,0,-24.964052,6.6134214
112095,0,0,-25.68611,-12.971012
112132,1,1,23.877745,53.300625
112159,1,-1,31.136745,-8.573003
77111,1,0,21.543665,-0.43689772
112261,2,0,0.17369333,20.756308
112292,1,0,30.704252,-13.185304
112337,2,2,-29.52077,46.38988
112342,0,0,-31.253687,-31.194595
112362,0,0,-11.091272,-15.0379505
112594,1,0,28.279936,-2.2522995
112646,1,0,29.528948,-8.428381
112647,0,0,24.84901,-3.9646888
153426,0,0,-16.273392,-25.318375
153627,0,0,-17.023281,-35.601437
153675,0,0,-26.108696,2.7707467
153714,2,2,-23.01312,42.98348
112689,-1,-1,-20.937145,-48.280247
112693,0,0,4.008292,21.078007
153861,1,-1,26.105904,45.415203
30507,-1,-1,33.891502,-14.163776
112740,1,1,35.152958,42.37234
112757,1,1,21.461458,48.011353
154056,0,-1,17.328548,-29.695005
112767,-1,-1,0.71011794,-54.42096
112812,2,2,-19.379702,51.474567
77315,0,0,-0.7719131,2.9709892
112883,0,0,18.810987,-6.3340197
112885,1,-1,31.23338,-4.9513636
30596,1,0,0.80130416,31.007156
30598,2,0,-31.070236,28.909117
30607,-1,-1,28.458416,-44.449146
112941,1,0,10.876906,26.2676
112952,2,0,-17.996178,24.150627
30624,2,0,-20.024044,28.425823
77455,2,2,-29.32079,48.806335
154220,1,0,32.983593,0.5035696
67955,2,0,-8.339995,41.164333
67987,2,2,-9.998997,40.797653
108835,1,0,34.34391,1.911655
25897,0,0,7.1197567,-26.479929
68045,0,0,-19.452784,-22.669989
25931,1,1,31.740568,42.466408
108930,0,0,11.683015,-15.0575905
148864,0,0,20.383621,-3.832013
108952,2,0,-2.7666316,6.164741
25969,2,0,-23.62132,13.523823
108972,0,0,9.932955,-1.2163843
25987,0,0,-21.142342,2.8440022
108998,0,0,-24.792177,-25.18884
25996,0,0,-30.311342,-2.7000458
148934,0,0,4.3215795,1.256836
148968,0,0,-28.541435,-32.529686
26038,0,0,-30.705908,-21.938484
68300,0,0,9.796775,-18.624676
109153,0,0,-11.192796,-15.634236
109176,-1,-1,-40.016075,-16.351131
68360,1,3,38.672573,14.714749
26096,-1,-1,37.90894,-13.443173
109379,2,2,-25.509838,41.590473
109411,0,0,-6.372979,-15.562908
149184,2,2,-36.761272,49.398743
26216,0,0,-7.5435295,-40.154716
109499,2,0,-31.88614,35.45696
68523,2,2,-34.653076,44.25285
26268,2,0,-9.847999,6.591642
149289,-1,-1,16.154503,-15.065572
149337,0,0,-35.613567,-32.109283
26327,0,0,-14.369282,3.9410825
26332,1,0,22.610062,16.44126
26354,2,0,-19.094847,14.788495
68780,1,1,21.361282,47.122562
26380,2,0,-13.274192,15.174479
109805,2,0,-5.985367,15.290941
109808,0,0,-22.972834,-7.2164254
26432,0,0,-29.806164,-4.2963476
68881,0,0,-15.9276905,-9.637716
68894,0,0,22.300154,-5.1750307
68895,1,3,32.659184,13.130495
68908,0,0,-7.839149,-19.806503
26457,1,0,26.630505,-9.107591
149560,2,0,-0.1426746,10.187667
149565,1,0,18.29987,26.461811
109962,0,0,32.93417,-21.047142
109973,1,0,23.899416,9.494689
26496,0,0,-11.25802,-0.12966469
69010,0,0,22.667257,-5.707533
149634,2,2,-17.8917,37.003265
69038,0,0,-15.11798,-18.495804
69039,0,0,-14.3513155,-1.2070432
26532,2,0,-8.933915,12.485465
69073,0,0,-17.715189,6.187271
26588,0,0,-7.3974614,-10.278027
26596,1,1,31.960552,37.342045
26599,0,0,-25.577051,-30.241526
69220,0,0,-17.275087,-26.096794
69222,-1,-1,-6.5285764,34.015625
69260,1,1,37.520576,45.962982
26639,2,0,-26.532206,24.307192
26641,0,0,28.967213,-24.60242
26651,1,1,30.094261,46.400806
69311,1,0,31.546541,-17.59116
149876,0,0,-7.5320644,-13.406344
26672,1,1,21.982733,51.22025
69355,0,0,-15.778567,-18.369976
69410,0,0,-1.9839978,-19.584023
26732,1,1,33.473785,37.80988
26741,2,0,-29.373348,14.950353
69488,2,0,-43.0978,33.682808
69543,1,0,25.180197,10.984124
26794,1,0,14.078472,26.962923
69692,0,0,-20.676067,-28.0339
69722,-1,-1,8.523734,-16.184858
26861,0,0,-30.064829,-29.044542
69765,-1,-1,-15.365294,-22.58517
69767,1,0,11.77295,5.1741943
26883,0,0,-11.924459,-7.3478208
69859,1,0,15.415399,17.864992
26911,2,2,-34.36406,44.452717
69866,1,1,34.519943,41.84554
26941,2,0,10.753108,26.939482
26965,1,1,24.628416,42.9626
69997,0,0,-9.795876,-9.1492605
70016,0,0,-28.980421,-31.63847
26991,2,2,-25.17275,47.712494
70041,1,3,42.3913,18.166971
27018,2,0,-1.6795589,17.787966
27022,1,1,38.071785,45.557453
27023,1,1,21.54999,53.01886
27030,1,1,44.294617,27.907383
70120,1,0,27.08863,12.590356
27038,0,0,0.9491768,-2.4283772
